file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military,..Human right,..defend itself,..Self-defence,..Self-defense,..self defense,..self defence
skunk water sprayed at worshippers near al-aqsa mosque_output.json,UFjYYhwDUys,20231229,436,0,0,0,0,0,0,0,0,0,5,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snipers target people leaving hospital in khan younis_output.json,LqMx4Dfwgmg,20240126,635,0,0,2,0,0,0,1,0,0,1,0,2,0,0,0,1,0,13,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soap shortages in gaza lack of sanitation exacerbates skin diseases_output.json,GqSYHXsJloM,20240727,263,0,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sofi orr has made a decision not to join the israelis_output.json,,,948,1,5,3,0,10,0,0,0,1,3,4,1,8,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
solidarity protests for palestine erupt in multiple countries_output.json,Iqp6ofgiwYI,20231008,169,0,4,0,3,0,0,1,0,1,4,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
solidarity strike occupied west bank comes to a standstill_output.json,uDt0zkITADI,20231211,1020,0,1,13,0,6,0,1,0,2,11,0,3,6,0,4,0,0,0,2,0,1,1,0,0,1,0,0,0,6,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
solidarity with gaza bosnian genocide survivors recognize suffering_output.json,PgCeQuEe-5s,20231208,516,1,0,11,0,10,0,0,1,2,4,0,2,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
solidarity with palestine envoys of arab & muslim nations gather in moscow_output.json,TTVxkjLW5-U,20231025,209,0,3,1,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
solidarity with palestine tens of thousands march through central london_output.json,RDycAoKyUuc,20240428,421,0,4,1,0,2,0,1,0,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
solidarity with palestine thousands gather in central baghdad_output.json,5RoHPL4yNVg,20231013,373,1,2,9,0,0,0,5,1,1,4,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
solidarity with palestinians second week of campus protests across us_output.json,LgphLSEWkHY,20240427,379,0,1,3,0,1,0,2,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
son of al jazeera’s gaza bureau chief killed in air strike_output.json,YeLCd95GkB8,20240107,4915,1,0,16,0,9,0,0,0,9,2,1,5,13,0,0,2,1,6,7,0,7,16,0,2,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,6,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0
south africa files a case with icj accusing israel of 'genocidal acts'_output.json,Y0zI9BDnCyI,20231230,922,2,5,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,2,3,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
south africa is calling on icj to review the case and order suspension of israel’s military campaign_output.json,WFy-D2j6Ifk,20240111,413,6,10,2,0,2,0,0,1,2,4,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
south africa joins diplomatic boycott of israel over gaza war_output.json,9LpPgbX_r7s,20231106,305,0,4,1,1,1,0,4,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
south africa makes urgent request to icj on israel’s rafah offensive_output.json,xn4HNDyy5F4,20240213,391,1,6,1,0,0,0,0,1,1,1,0,3,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
south africa protests debate on cutting ties with israel_output.json,uUj-KzNBqeU,20231116,361,3,6,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
south africa says palestinians are enduring extreme form of apartheid_output.json,0O-omTHPof4,20240221,311,1,6,1,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
south africa shows a firmer stance in today’s icj hearing analysis_output.json,-veaYuCoOVk,20240516,1185,5,8,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
south africa's case against israel icj to deliver its verdict on provisional measures_output.json,ON-ySWFufnc,20240126,389,2,3,1,0,2,0,0,0,1,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"south africa's icj case highlights global failure in rwanda, warns against history repetition_output.json",0VZn9LQ8cY4,20240407,1276,10,3,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0
south africa's icj case hopes to break un security council deadlock on gaza ceasefire_output.json,TMhAIcHaSos,20240111,472,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,1,0,0,0,0,0
south african legal team are speaking to the press outside the world court at the hague_output.json,b3PIocLZagU,20240517,1127,4,7,2,5,8,0,1,0,0,4,0,1,0,0,0,1,0,1,0,1,2,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
south africans demand permanent gaza ceasefire during pro-palestine march_output.json,J4Xhc1ztN0A,20231129,394,1,3,2,0,1,0,2,0,0,1,2,2,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
south africa’s case makes incremental difference for palestinians corbyn_output.json,6W5hM6f2JwM,20240111,1086,3,13,9,1,0,0,0,0,0,2,0,6,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
south africa’s icj case will go back decades_output.json,Mp9MZ049K4E,20240111,1244,14,24,15,4,4,0,2,1,3,11,0,7,4,2,0,0,0,0,1,4,1,1,0,6,0,2,0,0,1,0,1,0,10,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,1,2,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
south africa’s icj genocide case against israel over gaza war was ‘very impressive’ analysis_output.json,cjiHt0DXRSg,20240111,1383,8,10,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
southern gaza hospitals at ‘breaking point’ red cross_output.json,TOONg0mypnc,20240718,314,0,1,4,0,0,0,1,0,0,3,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern gaza operation israel expanding operations around khan younis_output.json,-k2qRnVIOjs,20231230,234,0,1,4,0,0,0,0,0,1,3,0,1,3,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spain says to join south africa’s gaza genocide case against israel at icj_output.json,_IqI_5rQAwo,20240606,338,2,5,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spain’s ione belarra israel must end ‘genocide’ of palestinians in gaza_output.json,BFvGgU_rQ-k,20231108,453,1,4,1,0,2,0,0,0,0,0,0,2,4,0,0,0,2,1,1,2,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
spanish pm sanchez says palestinian state ‘only route to peace’_output.json,73MSnKbHrVQ,20240528,894,1,5,2,1,2,0,9,1,0,6,2,3,2,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
speed of deterioration of humanitarian conditions in gaza ‘absolutely terrifying’ wpf director_output.json,wouT8HI0f6o,20240215,955,2,9,10,0,4,0,0,3,3,2,0,0,5,4,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
spokesperson for the ministry of health on the air strikes on hospitals and ambulance convoys_output.json,FFxqpuzWRS4,20231103,436,0,4,3,0,0,0,0,1,0,0,0,1,1,5,0,0,0,5,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
stabbing incident near the shalem police station in the occupied east jerusalem_output.json,ZJL-alvVmhs,20231106,928,0,3,8,2,9,0,0,0,4,2,0,1,5,0,0,0,5,0,0,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
standoff at university of texas as troopers move to clear pro-palestine protesters_output.json,Ez9oFwKGaz8,20240429,1994,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
starvation and airstrikes killed majority of the animals in gaza zoo_output.json,k70zujaqfnI,20231128,276,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
starvation used as a ‘weapon of war’ on civilians in gaza oxfam_output.json,Zsram4syzHo,20231026,511,0,2,7,0,4,0,0,1,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,0,0,0,0,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
state of human rights report highlights violations across the world_output.json,2clqRtEhAmQ,20240112,254,0,2,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
staying behind in gaza  between us_output.json,oTk9nwHGNvM,20240402,941,0,0,7,0,1,0,1,0,0,0,0,1,1,0,0,0,0,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strategy by optimism in biden's push for gaza ceasefire marwan bishara_output.json,xc3RnhDtNAk,20240228,1289,0,6,6,8,1,0,0,0,0,6,0,1,5,4,5,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"street battles rage in gaza city, israel strikes near al-shifa hospital_output.json",JF6eC4w3K4I,20231109,341,0,3,5,0,1,0,0,0,0,2,0,3,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strike in rafah israeli attack near kuwait hospital kills 20_output.json,j4Pp-ONeOqo,20231229,254,0,1,1,0,0,0,0,0,0,2,0,2,2,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
strikes cause widespread destruction gaza city's al zeitoun neighborhood targeted_output.json,_CCmh4XtSIQ,20240301,428,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
student protests could have economic impact_output.json,vuTbRF3bUNY,20240427,939,0,2,1,0,1,0,1,0,0,1,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
students continue protest at columbia university despite expulsion threats_output.json,GseWXk8t8UQ,20240501,1447,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"students, officials continue talks at university of california irvine_output.json",PFF4-w47hlM,20240505,375,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
studying amidst war online learning initiative launched_output.json,9RDwkgVdEEo,20240706,385,0,1,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subdued christmas no public celebrations in solidarity with gaza_output.json,pAYnZeqhdUE,20231223,362,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suella braverman sacked as home secretary as rishi sunak reshuffles his cabinet_output.json,myAIPQejhmM,20231113,557,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sunak calls for investigation as british aid workers killed in israeli airstrike named_output.json,V_hsao9kcFE,20240403,394,0,4,2,0,0,0,0,4,1,2,0,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
supporting palestine columbia university facing criticism_output.json,M-xumviEeUI,20240425,367,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
surge in infectious diseases as water supplies and sanitation collapse in gaza_output.json,-XaiugmNlkI,20231225,334,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
surge in palestinian arrests concerns about human rights violations_output.json,cDZd8NAhciI,20231221,341,0,2,3,1,0,0,0,0,1,1,0,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
surgeon describes dire conditions in gaza hospitals_output.json,-MVx787nnw8,20240916,786,0,0,7,0,1,0,0,0,0,2,0,1,1,0,0,0,0,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survivor of israeli airstrike faces long road to recovery_output.json,X846r3yd_Q8,20240513,385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
systematic crimes have already been committed in gaza on a horrific scale analysis_output.json,8J9fDGwfd2s,20240424,1009,1,1,3,0,5,0,0,2,1,2,0,1,6,1,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0
talk of gaza buffer zone ‘recognition of failure’ in israel’s military goals barghouti_output.json,3azHlhHSqoA,20240125,745,0,8,10,0,2,0,0,0,2,0,6,3,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
talk on extending truce lack questions on future of the conflict analysis_output.json,PhseJ25Yfwk,20231127,1221,0,6,7,10,7,0,0,2,0,3,6,7,3,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
targeting of senior hamas officials does not ‘justify killing civilians’_output.json,jgGkQ56g-JI,20240713,1169,0,10,4,8,3,0,0,0,6,9,16,3,9,1,0,1,1,2,0,0,1,11,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
teacher brings hope and poetry to children amidst israeli shelling in deir al-bala_output.json,9qEPgvH5mzg,20240226,426,0,0,2,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tehreek-e-labbaik pakistan party holds 'al aqsa million march' to show support of palestine_output.json,dtjYiqZAO7o,20231105,375,2,1,3,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tel aviv protest leader says only an end to occupation can bring security for israel_output.json,wFom-gKvZZg,20231228,899,0,12,5,1,13,0,1,0,0,4,2,6,9,0,1,0,6,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tel aviv protests israelis call on netanyahu to accept deal_output.json,Z-NKhRVV2gU,20240507,286,0,3,1,2,2,0,0,0,1,2,0,1,1,0,1,4,2,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
telecommunications blackout gaza cut off for eight consecutive days_output.json,16D_yvcD0DE,20240120,279,0,1,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tens of thousands march in washington, dc in solidarity with palestine_output.json",LOhKx2anrk4,20240114,237,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tens of thousands of displaced palestinians are sheltering in schools run by un refugee agency_output.json,vqZLGgMJjSc,20231015,954,0,4,12,3,2,0,0,0,0,3,0,1,6,1,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,13,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tens of thousands of palestinians are cramped together in makeshift tents under intense summer heat_output.json,mIbh1K6kgJY,20240824,530,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
