file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military
israel launches strikes in lebanon and hezbollah fires hundreds of rockets  bbc news_output.json,3EY2wCCqQdE,20240825,1830,0,28,2,2,3,5,0,0,5,0,8,1,5,0,1,0,0,0,0,3,8,2,18,8,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,2,1,0,0,0,0,0
israel military confirms deadly strike on gaza refugee camp - bbc news_output.json,wgFVN2ok1Q0,20231031,590,0,11,4,5,5,0,0,0,1,1,2,4,0,0,0,0,0,1,2,0,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0
israel military fires senior officers after aid workers killed in gaza  bbc news_output.json,swMxFlbD4ec,20240405,2171,0,0,6,4,2,0,0,20,4,0,0,0,5,1,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3
israel military intelligence chief major general aharon haliva quits over 7 october  bbc news_output.json,C9fjlyBjb2A,20240422,590,0,2,5,5,2,0,0,1,3,5,0,3,8,0,0,1,1,4,1,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
israel military prepares for rafah offensive  bbc news_output.json,qxmhHE84Yew,20240425,1097,0,8,4,7,1,1,0,1,4,0,2,1,10,1,2,7,1,0,0,2,2,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0
israel minister denies gaza aid convoy air strike was deliberate  bbc news_output.json,mqQYilnH7Qk,20240404,970,0,14,6,0,4,0,0,15,3,0,2,0,9,7,0,1,2,0,0,7,1,3,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
israel missile strike near iran nuclear facility fuels fears of escalation   bbc news_output.json,1hbtdXRBhyM,20240419,1334,0,25,1,1,7,22,0,1,1,0,0,0,5,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
israel mourns one month on from hamas attacks - bbc news_output.json,JzkK2KAh2aU,20231107,715,0,5,7,5,1,0,0,0,0,0,2,0,1,1,1,0,0,0,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
israel nova festival attack thousands of survivors facing mental health challenges - bbc news_output.json,ibomw8Ea1Vk,20231207,715,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"israel open to gaza ceasefire talks, says us  bbc news_output.json",pjZO7pYAqKQ,20240820,1452,0,10,11,16,3,0,0,1,1,6,10,0,10,1,6,0,2,0,0,3,3,3,0,1,0,1,0,0,0,6,0,1,0,0,0,0,0,4,0,1,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
israel pm benjamin netanyahu asks for forgiveness over hostage deaths  bbc news_output.json,M7SHGhFT37o,20240902,2184,0,16,13,6,3,1,0,2,1,0,2,0,6,5,2,0,6,0,0,11,0,1,0,1,0,0,0,0,0,1,0,7,2,0,0,0,0,4,0,0,10,0,7,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
israel pm rejects hamas's proposed gaza ceasefire terms  bbc news_output.json,3xHQtW_fCHg,20240207,1318,0,5,9,17,4,0,0,1,2,1,2,2,8,1,4,3,7,0,2,9,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
israel prepares for ground assault on hamas in gaza - bbc news_output.json,YLV8WwTWiII,20231013,878,0,8,6,12,1,0,0,0,3,0,0,2,12,0,0,0,1,0,0,1,1,0,0,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
israel prime minister says country preparing for gaza ground invasion - bbc news_output.json,qGomKJJcVpc,20231026,596,0,8,8,2,1,0,0,1,2,0,0,0,4,3,0,0,1,4,0,3,2,3,0,0,0,1,0,0,0,0,1,0,0,0,3,2,5,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,1,1
israel rescues bedouin hostage held by hamas in gaza  bbc news_output.json,Pjo3tA9im30,20240827,746,0,4,3,2,0,0,0,0,1,0,0,0,5,0,1,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1
israel retaliatory air strike kills at least 198 palestinians - bbc news_output.json,7dhTmHYZtIM,20231007,1227,0,15,15,7,6,0,0,0,3,3,8,4,12,0,0,0,3,0,0,2,7,2,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
israel rules out aid to gaza until hamas releases hostages - bbc news_output.json,ZZCOmeivts0,20231012,705,0,16,11,3,6,0,0,1,1,0,1,0,2,3,0,0,1,1,1,3,1,2,0,3,0,0,0,0,0,0,2,0,0,1,2,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0
israel says bodies of six hostages held by hamas in gaza recovered  bbc news_output.json,2b7VHSAPkz4,20240901,1373,1,8,7,6,1,0,0,0,5,0,6,4,20,0,5,1,8,0,0,13,3,7,0,0,0,0,0,0,6,1,1,2,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
israel says forces have moved further into gaza strip - bbc news_output.json,KeKhtGbQYks,20231102,2105,0,11,23,11,6,0,0,4,2,2,1,1,8,6,1,2,0,6,9,0,4,4,0,8,0,1,0,0,0,6,3,2,0,3,6,0,1,2,0,1,2,2,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,5,5,1,1,4,0,0,0,0,0,0,0,1
israel says gaza border finally secured as air strikes continue – bbc news_output.json,x-gZbdhXvoc,20231010,1773,0,20,25,19,2,0,0,1,12,4,6,3,13,2,0,0,2,1,2,2,6,3,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,5,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,5
israel says gaza hospital blast was caused by palestinian rockets - bbc news_output.json,HKszVaKhUko,20231018,2955,0,16,22,22,9,5,0,0,9,6,0,4,4,0,0,0,0,12,0,1,2,4,0,6,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,9,3,0,0,1,0,6,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
israel says hamas fled gaza hospital ahead of raid – bbc news_output.json,xhvdXPYSB_k,20231117,483,0,7,4,6,2,0,0,1,1,2,0,0,3,2,0,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
israel says hamas leader killed on third day of west bank operation  bbc news_output.json,7I-eHspEyzg,20240830,751,0,8,0,6,3,2,0,0,2,3,0,2,7,0,0,0,0,0,2,0,2,2,0,2,1,0,2,0,4,0,1,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1
israel says hamas truce will be extended for seventh day  bbc news_output.json,Qcty5UgLhqo,20231130,1598,0,7,22,9,3,0,0,9,3,3,2,6,11,6,5,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,5,0,3,13,2,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1
israel says it controls gaza side of rafah crossing  bbc news_output.json,yYuEaLBZea0,20240507,1828,0,13,12,11,7,0,0,13,4,0,1,1,10,3,11,20,0,1,1,0,2,4,0,0,0,2,0,0,0,3,1,0,0,0,0,0,3,1,0,2,4,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,5,1,1,2,1,0,2,0,0,0,0,0,0,3
israel says it has 'split gaza in two' as jordan air drops medical supplies - bbc news_output.json,uGKNlonk5nI,20231106,2138,0,16,28,1,1,0,0,5,4,0,0,0,10,5,1,0,0,11,1,2,9,5,5,12,10,1,0,0,0,0,1,0,0,0,1,1,2,0,0,1,3,3,0,0,0,0,1,0,1,2,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,2
israel says it has encircled gaza city as g7 calls for pause in fighting - bbc news_output.json,uTo_jA81fGY,20231108,2524,0,31,27,8,13,0,0,1,9,6,5,10,15,7,4,0,3,1,9,15,10,9,6,8,5,2,0,0,1,0,3,2,0,1,1,0,3,0,0,0,4,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
israel says it has hit 600 hamas targets in the past 24 hours - bbc news_output.json,Ws2HFEuspM0,20231030,1507,0,10,15,7,3,0,2,4,1,0,2,1,1,6,0,1,0,17,1,0,1,1,0,5,0,0,0,0,0,1,0,0,0,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,3,0,0,0,0,0,0,0,0
israel says it has resumed combat against hamas in gaza  bbc news_output.json,Zz-CthY8OJI,20231201,639,0,5,11,8,0,0,0,0,4,5,0,5,9,3,3,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
israel says it will allow two trucks of fuel a day into gaza - bbc news_output.json,UYKeZajs2Tw,20231118,564,0,6,11,4,1,0,0,4,0,2,0,1,2,4,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0
israel says it will open new aid routes into gaza after joe biden call  bbc news_output.json,f2Jg_f_Wy0c,20240405,1067,0,20,20,0,3,0,0,14,0,0,2,1,4,4,1,0,5,0,0,3,0,2,0,3,0,0,0,0,0,0,2,6,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
israel says it’s shot down 300 iranian drones and missiles with us help #shorts #bbcnews_output.json,y7MGTUw27go,20240414,157,0,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel says military carrying out ‘targeted’ operation in gaza’s al-shifa hospital - bbc news_output.json,fVamEvjS9Oc,20231115,1483,0,10,13,7,3,0,1,1,2,1,2,2,8,4,0,0,0,22,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,13,2,2,1,1,5,0,0,1,0,0,0,0,2
israel says war in gaza expected to continue throughout 2024 bbc news_output.json,-bVpqH9Kh9w,20240101,815,0,7,10,4,1,0,0,1,1,0,0,0,2,4,2,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0
israel security minister praises officer for shooting dead 12-year-old   bbc news_output.json,JBkNDNj05XA,20240313,536,0,4,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,6,4,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"israel strikes 200 gaza targets overnight, idf says - bbc news_output.json",hpidrjV_YjY,20231012,1703,0,24,18,12,8,5,1,1,4,1,0,3,8,4,0,1,4,2,4,2,4,7,0,7,0,0,1,0,0,4,2,2,0,6,3,3,3,1,0,0,1,0,0,1,0,0,2,1,0,0,1,0,2,0,0,0,3,3,3,0,0,2,0,0,1,0,0,0,1,1
"israel strikes gaza 'pushed into abyss', says un - bbc news_output.json",SVmOjR3qRtI,20231015,1379,0,4,15,3,4,0,0,3,1,6,0,1,2,2,0,4,0,4,1,0,1,0,0,2,0,0,0,0,0,4,2,0,0,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0
israel strikes gaza amid rocket fire - bbc news_output.json,-xC-ajMB1vE,20140808,267,0,3,6,2,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"israel strikes on gaza likely cause ‘complete break down’ of public order, warns un - bbc news_output.json",iS0QuyyiT6M,20231207,797,0,6,10,6,0,0,0,3,1,0,0,0,6,2,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,3,0,0,0,0,0,0,0,1
israel strikes southern lebanon as hezbollah leader condemns fatal device attacks  bbc news_output.json,93WDYXl8658,20240919,1906,0,14,9,2,9,3,0,0,0,2,3,0,5,0,4,0,1,0,2,1,9,1,11,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0
israel to open its kerem shalom crossing for gaza aid - bbc news_output.json,dOC5urye7Bk,20231215,549,0,6,11,1,1,0,0,5,3,0,2,2,3,4,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1
israel to present its case to icj over rafah offensive  bbc news_output.json,6xyZ8IMZvho,20240517,893,1,9,9,0,1,0,0,7,8,0,0,2,4,1,0,7,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,3,0,0,0,0,0,0,0,2
israel troops continue to post abuse footage despite pledge to act_output.json,,,176,0,1,2,0,1,0,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel troops massing near gaza in war on hamas - bbc news_output.json,sSJyIZ-kONM,20231016,730,0,11,9,1,1,0,0,1,4,0,0,0,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1
israel troops taking positions near gaza border - bbc news_output.json,bQRFhUiMU84,20231015,1815,0,24,18,8,2,1,0,5,4,0,2,0,10,2,0,1,1,3,0,1,5,5,8,8,6,0,0,0,0,3,0,3,0,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2
israel vows revenge after rocket strike kills 11 young people in golan heights  bbc news_output.json,abru8hRvMvA,20240727,633,0,6,2,1,3,1,0,0,1,1,0,1,7,0,0,0,1,1,4,0,4,4,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
israel vows to continue 'difficult' military operation in gaza  bbc news_output.json,jCHVpmTCfmQ,20231224,470,0,7,7,3,1,0,0,4,3,0,0,0,5,1,1,2,1,1,0,1,0,3,0,3,0,0,0,0,0,0,1,4,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1
israel vows to demolish hamas as troops prepare to move on gaza - bbc news_output.json,Z322db2v3Y0,20231016,499,0,10,4,5,2,0,0,0,1,0,0,0,6,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
israel wants 1_output.json,,,1760,0,17,19,2,1,1,0,0,6,6,0,0,6,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,1,1,0,0,2,0,3,0,0,0,0,6,5
israel war cabinet meets to discuss iran attack response  bbc news_output.json,d-vzAqSX9QU,20240416,1016,0,14,0,0,3,11,0,0,2,0,0,0,6,0,0,0,1,0,0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
israel warns gaza to prepare for retaliation following surprise attack - bbc news_output.json,7aD_s4egehw,20231008,1366,0,17,20,26,3,0,0,0,4,0,6,3,10,0,0,0,1,1,0,5,7,1,1,1,2,1,0,0,0,1,1,1,0,0,1,6,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,1,3,1,0,0,3,0,0,2,0,0,0,0,2
"israel ‘ready for all scenarios’ after beirut strike, pm says  bbc news_output.json",2l-Drj5Ak3M,20240731,567,0,9,2,8,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,2,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
israel's ambassador to uk rejects two-state solution between israel and palestinians - bbc news_output.json,ExTw0pfeZMA,20231214,1115,0,6,16,2,1,0,0,10,2,6,4,0,4,1,1,3,0,14,3,0,1,3,0,4,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,6,6,0,0,1,0,0,0,0,0,0,0,1
israel's army says three hostages' bodies recovered from gaza  bbc news  bbc news_output.json,OH3Ydj6BG2c,20240517,1518,8,15,22,5,5,0,2,4,0,0,0,8,5,2,0,2,0,0,0,1,1,2,0,1,0,0,0,0,1,0,1,0,1,3,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,2,1,0,0,0,5,0
"israel's benjamin netanyahu faces 'day of rage' in washington, protesters say  bbc news_output.json",RkWz7-PpFeE,20240724,1563,0,15,8,3,5,0,0,2,6,0,4,2,1,1,1,0,14,0,0,10,3,2,0,1,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
israel's eurovision entry under scrutiny over alleged reference to hamas  bbc news_output.json,pyt9nJay060,20240223,732,0,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel's military confirms 'decline in forces' in southern gaza  bbc news_output.json,pQtr2t_332M,20240408,1038,0,9,8,6,2,0,0,5,1,0,5,2,5,0,2,2,8,0,0,5,2,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
israel's rafah offensive continues as uk investigates british-israeli hostage death  bbc news_output.json,bMmhfUkFZAw,20240512,1843,0,8,7,12,1,0,0,8,4,5,4,3,11,5,3,16,0,2,1,0,1,2,0,0,0,0,0,0,0,2,1,0,0,1,3,0,1,2,0,2,8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,3
israel's special forces launch raid on gaza's nasser hospital  bbc news_output.json,scpKWwLMcYQ,20240215,375,0,5,4,5,0,0,0,0,0,0,0,0,5,0,1,2,0,8,1,1,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
israel-gaza aid package delivered to people in gaza  bbc news_output.json,JBCQJ7AIfxs,20240118,695,0,2,12,4,1,0,0,6,0,0,0,0,1,3,0,2,0,0,6,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel-gaza are israel's objectives in gaza achievable  bbc news_output.json,rXD5EtfODBk,20240226,2004,1,26,15,40,8,0,1,0,8,10,8,14,11,1,1,0,5,0,0,5,4,7,0,4,0,2,1,0,6,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,2,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1
"israel-gaza at least half of gaza's buildings damaged or destroyed, new analysis shows  bbc news_output.json",cONhigj9Po4,20240130,1451,0,7,9,7,6,0,0,2,3,2,0,0,6,2,0,1,0,0,1,0,7,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0
israel-gaza ceasefire protest at democrats' national headquarters turns violent - bbc news_output.json,DxfxIyOHE48,20231116,760,0,2,9,2,3,0,0,2,0,0,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0
israel-gaza civilians leave gaza via rafah crossing with egypt - bbc news_output.json,EJJ7ybVbo4Y,20231102,668,0,8,10,8,2,0,0,2,1,1,3,1,6,0,0,2,1,1,0,3,4,3,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
israel-gaza conflict what is hamas - bbc news_output.json,VZ4ruk3KO48,20231009,437,0,10,4,7,1,2,0,0,1,4,2,0,4,0,0,0,1,0,0,1,6,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel-gaza hamas chiefs targeted as truce efforts stall - bbc news_output.json,9gF0pMsT0BY,20210519,1342,0,19,8,5,0,0,1,2,3,2,0,6,11,1,9,0,3,1,3,3,0,6,0,2,0,0,0,0,3,3,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
israel-gaza intense gun battles reported in southern gaza  bbc news_output.json,vJxCsBf01ls,20231230,1035,0,8,13,9,1,0,0,0,2,0,2,2,9,0,0,3,0,0,2,0,1,5,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,3,3,1,0,0,0,0,0,0,1
israel-gaza israel orders more rafah evacuations as fighting intensifies  bbc news_output.json,aYG8O5Nirqo,20240511,1062,0,10,16,3,3,0,0,2,7,2,2,5,12,6,0,9,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0,0,2,0,0,0,0,0,0,0,6
israel-gaza mothers of kidnapped children recount hamas attacks - bbc news_output.json,nG5BUHqwIoA,20231107,3386,0,0,10,4,2,0,0,0,0,2,0,0,3,1,0,0,1,0,43,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
israel-gaza netanyahu publicly rejects us push for palestinian state  bbc news_output.json,yX5CGTpoYqg,20240119,544,0,4,1,0,0,0,0,0,0,0,0,6,2,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
israel-gaza netanyahu says deal hamas accepted is 'far from meeting israel's demands'  bbc news_output.json,E89vXdLGbtA,20240506,1087,0,3,7,8,0,0,0,0,2,2,6,6,10,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
