file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military,..Human right,..defend itself,..Self-defence,..Self-defense,..self defense,..self defence
cnn reporter lays out israel's evaluation of iran's alleged involvement in the hamas attacks_output.json,cy9fD07y4-w,20231012,1231,0,3,6,5,1,4,0,0,1,0,2,0,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnn reporter takes a look inside gaza hospitals 'on the brink of collapse'_output.json,3YborCsNNTo,20231021,2080,0,5,10,2,1,0,1,11,0,0,0,2,0,4,0,0,0,7,4,0,1,1,0,2,0,0,1,0,0,2,0,1,0,13,4,1,1,1,0,0,0,1,0,0,0,0,2,0,1,0,3,0,0,0,0,0,3,3,3,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
cnn tours israeli military base filled with seized hamas weapons_output.json,qGFzeKG3_r4,20231018,579,0,1,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnn video shows palestinian detainees blindfolded and barefoot near gaza border_output.json,fKoVfMVLk7A,20240127,2010,0,10,15,1,0,0,1,10,6,6,0,6,14,3,0,0,0,2,0,0,2,1,0,2,0,4,1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,2,2,1,0,3,0,0,2,0,0,0,1,6,1,0,0,0,0,0
cnn visited a gaza hospital_output.json,,,2398,0,5,19,0,1,0,0,1,3,0,0,0,2,4,0,0,0,20,3,0,0,7,0,7,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,4,4,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
cnn witnessed first-hand results of israel's bulldozing of graveyards in gaza_output.json,RfFEkxvAhiE,20240119,657,1,2,6,0,2,0,0,0,6,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
conditions at gaza hospital deteriorate amid israel’s military operation_output.json,XMrnz6G1j1M,20231117,1957,1,10,21,17,1,0,0,1,2,6,1,0,6,2,0,0,0,24,4,0,0,2,0,8,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,1,4,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
cousin of hostage killed by hamas netanyahu's decisions made it impossible for hostages to return_output.json,rLMDQSzUzRM,20240902,1904,0,7,2,6,3,0,1,0,0,0,0,0,6,0,4,0,5,0,0,4,0,2,0,1,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,9,21,0,3,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
dad wants the world to hear this chilling call of his daughter being kidnapped_output.json,zW76wr0SA3E,20231019,553,0,1,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
deadly strike in golan heights raises fears of major escalation_output.json,SeDri9zeCgc,20240728,2186,0,5,0,0,8,2,0,0,6,0,0,0,10,0,0,0,1,1,10,4,5,2,8,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0
dramatic video shows rockets fired into gaza_output.json,UWl2BivEwnM,20231102,2277,0,6,31,14,0,0,0,0,3,0,2,0,9,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
drone footage of war-torn gaza shows immense destruction_output.json,g2Ntxk_ZQTg,20231013,492,0,1,8,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ex-cia director weighs in on the use of drones to locate hostages held by hamas_output.json,fRkHKa3I5bg,20231103,1123,0,9,3,11,4,2,0,1,2,2,2,1,2,5,1,0,3,0,0,3,1,0,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ex-federal official explains why she resigned over us approach to gaza_output.json,Zv4Aciot4E0,20240329,1281,4,9,8,5,5,0,0,4,6,0,0,0,4,1,1,0,0,0,0,1,0,1,0,5,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,3,0,0,0,0,0
ex-us defense secy_output.json,,,1159,0,11,3,4,4,2,0,1,4,0,3,0,7,1,0,0,3,0,0,0,1,1,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,2,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0
exclusive cnn meets israeli troops as tensions rise on lebanon border_output.json,71K-V7Du_FE,20231016,1949,0,26,14,5,7,2,0,2,2,0,2,0,9,2,0,0,0,0,1,2,3,1,8,3,6,2,0,0,0,3,1,1,0,0,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,5,0,0,0,1,2,0,0,0,0,0,0
exclusive icc prosecutor seeks arrest warrants against sinwar and netanyahu for war crimes_output.json,6BquEw4kNNE,20240520,5412,7,25,15,14,10,0,7,11,6,1,1,1,6,7,0,0,9,2,8,10,1,6,0,5,0,0,1,0,4,1,5,1,15,4,8,3,0,1,0,4,5,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,2,2,2,1,0,1,2,2,4,0,0,0,3,0,0,0,0,0,0,0
explosion heard in hezbollah stronghold in beirut_output.json,ErMsMa37UPk,20240730,1942,0,12,1,2,2,2,0,0,4,0,2,0,11,0,0,0,0,0,5,1,11,3,14,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5,0,0,0,5,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0
explosion interrupts live gaza interview_output.json,SvpifAzCMCI,20231012,1489,0,3,12,0,0,0,0,0,1,0,2,1,3,2,2,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,2,4,4,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
explosions go off during interview with american doctor trapped in gaza_output.json,V5AxIqP6OJM,20231010,613,0,2,2,3,0,0,0,0,0,0,3,2,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
family members of hamas hostages storm into israeli parliament_output.json,oj2fBUVFnUU,20240131,654,0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
family members of hostages held in gaza desperate to be reunited_output.json,gX7tBAfy8XE,20231105,1058,0,0,2,5,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fareed shares what the 'severest setback' would be for hamas now_output.json,GI0810gD6Eg,20231016,900,0,12,3,11,5,6,0,0,1,2,0,6,4,1,0,0,5,0,0,1,2,1,3,2,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
fareed zakaria does anyone believe in free speech anymore_output.json,0Gw8OFkD_iE,20231113,1011,0,4,1,6,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0
fareed's take the scope of the israel-hamas war is widening_output.json,QT5-gNOUhCQ,20240226,975,0,4,2,1,6,0,0,0,2,0,2,1,4,0,0,0,2,0,0,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
father of 8-year-old girl believed to be taken by hamas describes relentless search for daughter_output.json,_zbjTW0J1LQ,20231115,1543,0,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,0,0,0,1,0,0,0,0,5,2,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
father of 9-year-old hostage reveals what daughter told him after her release_output.json,k808GLtoVck,20231128,1211,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"flags burned, monuments graffitied and us flags replaced with palestinian ones by protesters_output.json",jJkdgDneBho,20240724,2415,0,7,8,2,1,5,0,1,0,2,6,3,6,1,0,0,7,0,2,9,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,2,0,2,0,0,0,1,1,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
former defense secretary discusses the role the us plays in middle east tensions_output.json,wSbnaKBRTqM,20240809,1728,0,22,5,3,9,9,0,1,4,0,1,0,3,4,0,0,8,0,0,3,4,2,5,1,1,0,0,0,0,2,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
former idf soldier believes israel is making 'a catastrophic mistake' in gaza_output.json,xliqJ6pxx08,20231107,2072,0,6,4,21,3,0,0,0,6,2,6,14,12,0,0,0,0,0,0,2,1,5,0,10,0,4,0,0,2,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,2,0,0,1,0,0,4,3,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,3,1,0,0,0,0
former us general says it will be 'exceedingly difficult' to destroy hamas_output.json,HnlI0ToSnro,20231022,1061,0,3,4,7,2,0,0,0,2,2,2,2,0,1,0,0,0,0,0,0,2,0,4,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freed israeli mother asked what she feared most in captivity_output.json,,,1111,0,4,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"gaza needs 640,000 polio vaccines_output.json",,,1336,0,2,9,1,3,0,0,0,0,0,0,1,0,2,3,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gaza's only power station runs out of fuel_output.json,0evi5X6jK4E,20231011,1432,0,9,20,7,1,0,0,0,0,0,2,1,4,3,0,0,0,2,0,1,1,1,0,5,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza's second largest hospital collapses under israeli bombardment_output.json,Xyxjo2z9W50,20231113,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
graphic video shows scale of devastation in rafah_output.json,Re0m_Zdhc-Q,20240527,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gunfire breaks out at key gaza crossing for aid trucks_output.json,pl1Qj7ev3t0,20231224,2053,0,8,16,3,2,4,0,4,4,2,10,1,5,1,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
hamas announces yahya sinwar as head of political bureau_output.json,MWCj5pErbl0,20240806,2192,0,12,10,18,3,8,0,0,6,0,6,0,2,0,2,0,1,0,0,0,10,2,11,2,1,0,1,0,1,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
hamas attack survivor details escape from terrorists_output.json,uwqXAoZzVyw,20231129,1069,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
hamas fires hundreds of rockets at israeli city_output.json,aQIWFW0RUUE,20231010,1615,0,3,11,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hamas leader was killed by explosive device planted months before explosion, source says_output.json",12_YTNLq3NY,20240801,1530,0,10,0,5,1,7,0,0,1,0,6,0,4,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas militant's bodycam shows how attacks on israel began_output.json,nDn10nDnk_k,20231116,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hamas offered ‘extraordinarily generous’ ceasefire proposal, blinken says_output.json",hkKjdA2itXk,20240429,1840,0,11,12,10,2,0,0,0,1,2,0,2,4,1,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hamas official reveals intent behind assault on israel on russian tv_output.json,kufj_iN41Gc,20231012,499,0,5,1,9,0,1,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hamas political leader ismail haniyeh killed in tehran, hamas and iranian media say_output.json",XTO1PUkVkvo,20240731,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas propaganda video shows guerrilla warfare tactics_output.json,0W57OwQkaEg,20231110,1832,0,1,14,7,1,0,0,1,5,0,0,2,12,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,0,1,0,2,0,0,0,0,1,3,0,0,0,0,0,0
hamas releases first video of a hostage taken to gaza_output.json,AlLZ07tIOxU,20231017,1759,0,7,6,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,3,8,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
hamas says it has agreed to ceasefire proposal from egypt and qatar_output.json,2fgF6OBxURA,20240506,2324,0,7,5,16,3,0,0,0,2,2,4,2,8,0,9,4,1,0,0,5,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hamas will pay ‘the way the nazis paid in europe,' says former idf intel chief_output.json",2UoGKEuW7jI,20231011,1297,0,10,9,13,6,1,0,0,6,0,0,0,3,0,0,0,0,0,1,2,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hamas-controlled health ministry says at least 250 killed in gaza in 24 hours_output.json,PC6mg0R5fSY,20231225,1781,0,14,13,14,7,0,0,0,5,0,4,1,8,0,0,0,5,0,0,5,3,3,0,4,0,0,0,0,0,0,3,2,0,0,1,0,1,0,0,0,5,1,0,0,0,0,1,0,0,2,2,0,4,0,0,0,0,0,0,5,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0
he quit the state department over us support for israel_output.json,,,2288,0,28,10,5,5,0,1,2,3,2,0,4,8,0,0,0,1,0,3,1,2,1,0,1,0,1,0,0,3,1,7,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,1,0,0,4,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,3,1,0,0,0,0
hear from american doctor finally out of gaza_output.json,4wJDe40On2k,20231103,1078,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hear from father who thought daughter was killed in hamas attack, and now told she may be alive_output.json",fMBIHdNqG_c,20231107,1099,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hear israeli president's apology to family of killed hostage hersh goldberg-polin at his funeral_output.json,WOU0UAsJvE4,20240902,1739,0,6,0,3,0,1,0,0,2,0,2,0,2,1,0,0,5,0,0,3,2,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,2,0,10,10,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
hear jayapal's response after bash says some have been silent about hamas' use of sexual violence_output.json,1-CC53G5asI,20231203,2131,0,14,12,21,12,0,0,2,2,13,2,4,6,6,0,0,0,6,1,0,2,3,0,5,0,4,0,0,0,0,2,6,0,0,0,0,0,3,0,0,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
hear the strong message rep_output.json,,,1469,0,0,1,2,3,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,3,2,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
hear what a retired us colonel thinks hamas will do during truce_output.json,y5VpAKb0t1E,20231124,1698,0,5,6,17,2,0,0,0,3,0,6,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hear what bernie sanders thinks about israel's response to hamas attack_output.json,GFYRmADgT1Q,20231105,2145,2,20,2,12,0,0,1,1,3,5,1,6,2,5,0,0,2,0,6,0,3,6,0,3,0,2,0,0,1,0,4,3,0,2,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0
hear what college students think about biden amid israel-hamas war_output.json,0pD3Ww6P8jc,20231121,1977,2,7,1,6,3,0,1,0,0,1,0,3,4,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,5,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
hear what families of hamas' remaining hostages said about palestinian civilian deaths_output.json,GXU2TMpuluA,20231129,2697,0,3,4,13,0,0,0,0,1,1,0,2,4,2,0,0,1,0,5,0,0,5,0,2,0,1,0,0,0,1,2,3,0,0,0,0,0,0,0,15,23,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
hear what queen rania of jordan said about hamas and the 'root cause' of the conflict_output.json,ctAqSH8rOWE,20231106,639,0,7,6,5,2,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hear what the israeli ambassador to the us says about plans for gaza after war_output.json,gTgMZmSdkHY,20231015,1086,0,6,8,17,11,0,0,0,1,5,3,2,5,1,0,0,0,0,0,1,4,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
hear what un official told amanpour about the reality in gaza_output.json,mQopuWAIons,20231103,1914,0,0,25,7,3,0,0,0,1,3,2,2,3,4,0,0,0,1,2,1,0,3,0,6,0,0,0,0,0,0,2,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
hear what vp harris says she told israel's netanyahu_output.json,D7eNeon9vKU,20240725,1798,0,12,9,4,8,2,0,0,1,4,0,3,2,2,3,0,4,0,1,3,0,0,0,2,0,1,0,0,0,0,1,8,0,2,0,0,0,0,1,1,5,0,0,0,0,0,0,1,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0
hear woman’s account of her capture by hamas and escape_output.json,dAUW_XftETg,20231024,2346,0,1,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,0,1,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
her daughter was killed by hamas on october 7th_output.json,,,1616,0,3,2,6,3,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
horrifying video shows the moments at the site of israel music festival_output.json,0upJacn86cA,20231014,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hostilities escalate between israel and hezbollah_output.json,nbk4KgOaRic,20240305,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
house intel chair on why he thinks hamas released american hostages_output.json,KjA4Xz4bRU0,20231022,1817,0,14,9,15,0,2,0,6,0,8,5,2,3,2,0,0,0,1,0,0,2,0,0,2,0,7,0,0,0,0,7,2,0,0,0,0,1,2,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0
