file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Cease fire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military,..Human right,..defend itself,..Self-defence,..Self-defense,..self defense,..self defence
israeli survivor ‘we have a long journey to go_output.json,,,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli troops recover bodies of six hostages in gaza tunnel  dw news_output.json,DEoIZ6uDhrQ,20240901,609,0,4,3,4,0,0,0,0,1,0,0,0,7,2,0,0,1,1,0,0,2,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
israeli troops strap man to hood of jeep during west bank raid  dw news_output.json,JbpenBgUILE,20240623,1345,0,12,13,5,3,0,0,0,11,0,1,7,12,0,0,0,0,3,3,0,1,3,1,1,1,1,0,1,0,5,0,0,0,0,0,0,0,2,0,0,3,4,1,5,0,0,0,0,0,0,1,1,3,2,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5,0,0,0,0,0,0
israeli war cabinet discusses the response to iran attack  dw news_output.json,hLRR5D0WvYQ,20240416,2317,0,30,2,7,12,25,0,0,9,2,18,1,9,3,0,0,2,6,0,0,1,14,0,1,0,1,0,0,0,0,1,3,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0
israeli war cabinet to discuss iran attack response  dw news_output.json,uVPwFm-rK_U,20240417,2472,0,47,2,8,4,34,0,1,5,0,4,0,14,1,0,0,0,3,0,0,6,25,5,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0
israel’s military onslaught on rafah continues despite icj ruling to halt operation  dw news_output.json,n5TujA-LViY,20240525,756,0,6,11,3,0,0,0,0,4,1,0,1,3,10,0,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
jenin airstrike and violence – is the war spreading into the west bank  dw news_output.json,rjeqtF6s3cI,20231022,1701,0,9,5,10,2,1,0,0,12,1,2,6,16,0,0,0,0,0,0,2,0,6,3,3,0,2,1,0,0,17,0,4,0,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,1,0,1,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
josep borrell eu must choose between rule of law and israel  dw news_output.json,NTOnawy4FNE,20240526,435,0,6,5,1,0,0,0,0,4,2,0,1,4,0,2,0,4,0,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
leaders at islamic-arab summit demand end to israeli military operations in gaza  dw news_output.json,aqHVk3EMpXU,20231112,702,0,10,2,1,1,8,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lebanese fear being dragged into hamas-israel conflict  dw news_output.json,BshOoXXUgDs,20231103,909,0,14,1,7,6,2,0,0,4,2,0,6,2,0,0,0,0,0,0,0,0,3,0,11,1,9,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
live german foreign minister annalena baerbock in israel  dw news_output.json,Ew7YhPYTKW4,20231020,10154,0,110,70,50,11,25,0,22,7,23,2,12,22,15,0,0,4,0,6,18,26,29,8,7,22,16,11,12,0,0,22,8,8,0,6,10,1,1,0,3,14,29,3,0,2,0,0,3,0,14,1,2,8,3,1,2,0,4,7,4,1,2,6,5,4,0,0,2,0,2,2,0,1,0,0,0,0
live icj delivers opinion on israel's policies in the occupied palestinian territory  dw news_output.json,dgTDZEsiy3M,20240719,10558,0,193,13,1,1,0,3,2,8,22,0,98,25,6,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,29,0,1,0,182,1,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,1,1,1,0,0,0,0,0,23,1,7,0,0,0,0,0
live icj to rule in gaza genocide case  dw news_output.json,YFRNQ1tFPfc,20240126,5613,50,49,51,6,7,0,1,0,6,22,0,7,5,7,0,0,0,0,0,5,5,6,7,0,8,0,1,0,0,0,0,0,0,86,4,2,2,4,0,0,2,2,1,0,0,2,0,0,0,0,1,5,0,0,7,0,0,1,0,0,0,2,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0
live israel presents evidence at icj for why it hasn't committed genocide in gaza  dw news_output.json,GzeK0HziiZw,20240517,9017,23,142,61,51,11,0,0,31,18,12,7,8,30,40,3,0,23,1,14,4,8,11,5,0,29,0,12,0,0,0,2,6,1,85,4,2,0,1,1,0,0,23,0,1,0,0,0,0,0,3,2,3,2,1,3,0,0,2,4,3,14,1,6,2,0,2,0,0,0,2,1,0,6,0,0,0,0
live israel's president herzog speaks at the world economic forum 2024  dw news_output.json,0Pl2HpuR81E,20240118,5855,1,38,27,16,24,3,0,3,0,33,17,4,15,12,0,0,2,0,4,5,0,9,3,0,4,0,2,32,0,1,1,12,1,2,2,2,0,0,0,0,7,17,0,0,0,0,0,0,6,1,0,0,0,1,4,0,0,0,4,1,1,0,0,0,6,3,0,4,0,1,0,0,1,0,0,0,0
live israeli prime minister netanyahu addresses us congress  dw news_output.json,3Ak8sDGZv9o,20240724,4867,3,81,24,19,18,21,0,1,5,5,5,5,5,0,0,0,5,1,1,10,6,8,12,0,11,0,9,3,0,0,0,8,4,2,2,0,0,0,0,0,9,13,1,2,2,0,0,1,12,0,1,7,0,8,2,0,0,0,1,0,3,0,0,0,8,3,0,0,0,0,0,0,1,0,0,0,0
live south africa asks top un court to stop israel's rafah offensive  dw news_output.json,sz0O7_Ex2Po,20240516,14637,64,186,195,2,12,0,7,29,49,115,3,84,55,39,7,1,114,0,42,23,11,32,31,0,8,0,0,0,0,2,0,2,0,172,20,5,2,13,1,0,7,0,1,0,0,1,0,1,0,5,1,10,0,12,9,0,0,9,6,5,1,12,12,1,0,1,0,0,0,18,5,2,0,0,0,0,0
live un briefing on humanitarian situation in gaza  dw news_output.json,l6UlYAfkQlU,20231103,14127,4,14,104,7,11,0,10,36,5,20,18,39,7,169,23,1,8,0,14,20,6,10,27,0,57,0,2,0,0,3,17,29,1,0,21,27,10,5,12,0,16,16,4,0,0,23,0,1,0,11,3,7,1,0,17,0,1,25,28,26,0,6,40,0,2,6,0,0,0,14,0,3,1,0,0,0,0
Live UN Security Council addresses Palestinian question as calls for cease-fire remain.ar_output.json,Pf7epFRpcUg,20231024,12167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
live un security council addresses palestinian question as calls for cease-fire remain_output.json,Pf7epFRpcUg,20231024,12167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
live un security council debates the situation in the middle east  dw news_output.json,AlzmA9PSWpk,20240425,17109,6,90,47,1,16,9,60,16,18,15,1,114,31,52,4,0,5,0,13,17,7,19,4,0,28,9,4,1,0,7,1,34,0,6,3,2,2,2,0,1,4,9,13,1,5,5,2,11,0,5,2,3,0,0,31,3,14,0,1,0,0,1,45,0,0,3,0,0,0,32,4,5,0,0,0,0,0
live un security council gathers to possibly vote on gaza cease-fire resolution  dw news_output.json,_DQtpglNubE,20231222,5340,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,50,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,29,0,0,10,0,0,0,16,0,6,0,0,0,0,0
live un security council on situation in the middle east  dw news_output.json,Dx1nkJpyRs0,20231221,14478,1,13,11,0,7,9,3,21,16,0,0,2,14,119,9,0,0,0,1,11,3,21,6,0,37,1,16,1,0,1,0,47,0,0,19,7,4,3,3,1,7,0,17,3,5,0,0,7,0,9,4,1,0,0,11,0,17,1,3,1,1,11,46,0,0,7,0,0,0,16,0,6,0,0,0,0,0
live un security council to vote on gaza resolution  dw news_output.json,CILMjZdqMrY,20231020,14567,0,58,86,25,11,0,14,10,10,28,10,27,21,118,20,0,2,0,33,14,2,26,10,1,86,3,6,4,0,5,5,26,4,0,9,14,7,11,6,1,9,21,0,0,0,2,0,11,1,6,6,10,0,0,14,0,6,9,12,8,0,6,18,0,0,9,0,1,0,11,1,4,1,0,0,0,0
live un security council to vote on israel-hamas war draft resolution  dw news_output.json,2_GcBAql0Lk,20240220,14902,12,69,103,50,18,2,13,11,7,46,10,58,19,79,69,0,17,0,1,16,1,13,14,0,38,1,25,16,0,3,12,25,2,14,7,2,0,2,19,1,6,45,1,0,1,4,0,5,0,6,1,9,0,0,10,0,3,1,3,1,0,2,29,2,10,17,0,0,0,14,1,4,1,0,0,0,0
live un security council to vote on us draft resolution on gaza  dw news_output.json,yveXJyV6s30,20240322,10741,0,40,72,44,10,3,9,12,11,36,5,30,12,40,50,2,17,0,1,9,1,15,7,0,42,1,16,7,0,0,8,32,0,1,2,1,0,2,16,1,1,36,2,0,1,0,0,5,8,18,4,5,0,0,8,0,2,0,2,1,0,3,18,0,5,23,0,1,1,7,2,2,0,0,0,0,0
"live us house lawmakers debate and vote on aid packages for israel, ukraine and taiwan  dw news_output.json",24l_ez-mEJI,20240420,27332,2,83,21,34,61,39,0,40,57,8,5,9,4,22,2,0,3,3,0,16,3,32,14,4,17,0,10,8,0,2,1,146,16,0,5,3,0,1,0,0,8,11,4,0,0,5,0,2,5,2,4,6,0,4,5,0,0,5,2,1,0,1,2,0,11,55,0,1,0,0,0,4,3,0,0,0,0
live us secretary of state blinken holds press conference  dw news_output.json,1TDvt7cOilk,20231104,2498,0,21,5,13,1,3,0,0,1,3,0,1,2,7,2,0,0,1,0,0,1,1,0,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,0,0,0,0
luis moreno ocampo calls icj's decision on cease-fire 'smart'  dw news_output.json,HQOPt5Z9MLg,20240126,2022,15,34,5,1,1,1,0,0,2,2,2,4,5,0,0,0,0,3,0,0,0,2,1,1,2,1,0,0,0,0,0,4,2,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
man rips mic out of greta thunberg's hand at climate rally  dw #shorts #gaza #climatechange_output.json,o0T-ZwstVbI,20231113,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mass polio vaccination campaign begins to immunize over 600,000 children in gaza  dw news_output.json",KfCdSTfZ52Q,20240831,819,0,0,7,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medical supplies and fuel running out in gaza  dw news_output.json,O-WRsAahY24,20231117,4251,0,25,20,8,8,0,1,3,5,14,25,7,20,2,5,0,1,3,11,1,1,2,2,8,2,3,1,1,0,3,1,1,1,0,4,3,0,5,1,0,4,7,3,0,0,0,0,0,0,0,0,3,1,9,0,0,0,11,1,1,1,0,5,0,7,4,0,0,0,1,1,0,0,0,0,0,0
"medicine deliveries for hostages arrive in gaza, but hamas leaders demand new conditions  dw news_output.json",vr83ODWJa8M,20240118,896,0,3,16,3,3,0,2,3,0,4,0,1,3,1,1,0,0,0,1,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
middle east analyst the october 7 attack made criticizing israel much more difficult  dw news_output.json,dupqb6Jz0-A,20231113,2521,0,24,14,12,6,0,3,0,3,13,4,9,11,0,1,0,0,0,23,2,0,5,3,0,5,0,0,3,0,2,0,4,0,0,1,3,2,2,0,0,3,0,0,1,0,1,0,0,3,2,0,5,1,1,0,2,0,6,1,1,0,1,1,1,6,2,0,3,0,0,0,0,0,0,0,0,0
middle east war fears grow after hamas leader killed  dw news_output.json,uMpkqPjO8_U,20240805,1038,0,22,1,1,9,8,0,0,4,0,0,0,2,0,0,0,0,0,0,1,4,4,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0
militant group hamas names military commander yahya sinwar as new political leader  dw news_output.json,yHZLRHqlHqg,20240807,583,0,5,7,3,1,3,0,0,2,0,0,1,0,0,3,0,0,0,0,0,1,4,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
more hostages released what role should europe play in peace negotiations  dw news_output.json,fjGmthl9jcA,20231128,2783,0,19,5,14,4,0,1,2,6,8,0,9,13,3,8,0,0,3,0,3,4,0,4,0,5,0,3,1,0,3,3,0,0,0,0,0,0,0,8,0,3,20,3,0,2,0,0,0,0,0,0,0,2,5,0,9,0,0,0,0,0,0,0,2,2,4,0,0,1,0,1,0,0,0,0,0,0
"more than 100 people killed in gaza city waiting for aid, hamas-run health ministry says  dw news_output.json",6PIlRdmGHwE,20240229,567,0,0,8,1,1,0,0,4,5,0,0,0,5,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
"more than a million palestinians ordered to leave rafah, where can they go  dw news_output.json",gpotCgz69ZM,20240210,1523,0,7,15,3,1,0,0,20,8,6,0,4,12,5,5,0,21,3,1,5,4,1,1,0,5,0,0,1,0,0,0,3,0,0,3,3,0,2,0,0,3,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,3,3,0,2,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0
mounting evidence paints clearer picture of sexual violence during hamas terror attacks  dw news_output.json,eDe_aCgXkdg,20231207,2498,0,6,0,8,3,1,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,3,4,0,0,0,5,2,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0
negotiators aim for a six-week cease-fire and release of remaining israeli hostages  dw news_output.json,zLmreKz-KvU,20240815,1281,0,10,6,19,8,4,0,1,0,1,4,3,14,0,4,0,0,0,0,2,1,7,2,0,3,0,0,2,0,0,1,0,2,0,0,0,0,1,4,0,3,3,0,0,0,0,0,0,0,0,3,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
"negotiators from hamas, qatar and the us have been holding talks aimed at securing a truce  dw news_output.json",nfq8eALmnvo,20240304,901,0,11,11,7,6,0,0,4,0,2,0,1,4,1,7,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"netanyahu 'gaps' remain in negotiations for hostage release, cease-fire  dw news_output.json",Ttr1eDj8Jng,20240129,704,0,7,2,5,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
netanyahu 'israeli needs security control over all territory west of the jordan river'  dw news_output.json,RgdFOIiRpr0,20240119,700,0,9,8,2,8,0,0,1,0,2,0,8,5,0,0,0,0,4,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
netanyahu claims rafah 'last bastion' of hamas  dw news_output.json,wMZaObPq9Wo,20240211,929,0,10,8,7,5,0,0,1,5,6,5,2,7,0,0,0,7,4,0,0,2,0,1,0,2,0,2,0,0,1,3,2,0,0,0,0,0,0,1,1,2,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0
netanyahu defends israel's conduct in war against hamas to congress  dw analysis_output.json,lPVqomC80VA,20240725,4464,0,36,22,8,8,6,1,0,4,5,7,6,15,0,2,0,0,15,0,0,10,5,0,0,0,0,0,1,0,1,0,8,11,0,0,0,0,1,0,0,2,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,3,0,0,0,0,3,0,0,0,0,0,0
netanyahu forms emergency unity government with opposition i dw news_output.json,B9ClG6Mo2Cs,20231012,2413,0,24,17,21,6,0,0,3,17,0,3,0,10,2,0,0,0,6,0,0,7,10,2,1,5,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
netanyahu insists again that israel won't give up control of gaza-egypt border  dw news_output.json,V3DsKWBP1l8,20240904,714,0,11,1,6,0,1,0,0,0,0,0,0,2,0,1,0,0,6,0,0,2,1,1,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
netanyahu israel will enter rafah regardless of a cease-fire deal with hamas  dw news_output.json,pOLcUkTwIfU,20240430,2593,0,17,21,11,4,0,1,33,3,7,2,2,14,7,8,0,16,5,0,0,4,1,1,0,0,0,0,0,0,0,1,1,1,0,4,2,1,1,2,0,2,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,2,0,0,2,0,0,0,2,1,0,0,0,0,0,0
netanyahu rejects calls for resignation  dw news_output.json,gDqH0Cd6Mlo,20240401,1210,0,7,2,7,2,0,0,0,5,0,0,0,4,1,2,0,4,7,0,0,3,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,3,0,0,6,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"netanyahu rejects hamas' hostage release conditions as gaza death toll exceeds 25,000  dw news_output.json",DydkqzJDy3Q,20240121,574,0,8,6,8,2,0,0,0,0,2,0,0,5,0,1,0,0,1,0,1,2,2,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
netanyahu rules out cease-fire as hamas leader visits egypt  dw news_output.json,-e8fkwng56M,20231221,1599,0,4,6,8,0,0,0,1,0,2,1,1,7,3,6,0,3,5,1,0,3,9,2,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,2,5,0,0,2,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0
netanyahu rules out cease-fire unless hostages freed  dw news_output.json,r8JaTJF0pLM,20231103,3596,0,29,37,27,4,0,0,3,10,5,17,8,19,19,7,0,2,4,7,2,6,7,4,0,14,0,10,0,0,0,1,0,0,0,2,1,0,2,3,0,0,15,0,0,0,0,0,0,2,1,3,2,3,3,2,1,0,3,3,3,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
netanyahu says cease-fire in gaza would be 'surrender to hamas'  dw news_output.json,hNw_co97tEE,20231030,1309,0,14,6,18,7,0,0,5,4,3,1,1,4,8,5,0,0,6,3,0,2,4,2,0,6,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,3,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0
netanyahu says israel to wind down war in gaza to focus on lebanon  dw news_output.json,B2zcfvETBIw,20240624,692,0,10,6,4,8,1,0,0,0,0,2,0,3,0,2,0,1,4,0,0,4,4,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
netanyahu says war to last 'many more months' as gazans face famine  dw news_output.json,R4WUtac5NTs,20231231,873,0,3,9,2,1,0,1,2,0,5,0,1,3,1,0,0,2,1,0,3,1,0,1,0,1,0,1,0,0,0,2,0,0,0,6,5,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netanyahu strikes on gaza are only the beginning  dw news_output.json,rIeGLAoiOSw,20231014,3301,0,28,41,26,1,3,0,4,8,3,5,3,10,6,0,0,0,1,2,3,4,16,5,2,10,4,13,1,0,0,0,1,0,0,0,1,2,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,4,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"netanyahu under pressure amid mass protests, labor strike over hostages  dw news_output.json",GK_X1kjAuDM,20240902,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netanyahu vows to invade rafah with or without a truce  dw news_output.json,8av4nTx27o0,20240505,1089,0,3,6,11,6,0,0,0,1,3,2,1,8,0,7,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netanyahu ‘intense phase’ of military operations in gaza drawing to a close  dw news_output.json,SFnEyHuq2_Q,20240624,2299,0,26,27,23,11,1,0,0,10,1,2,5,13,1,2,0,5,5,0,1,6,2,1,2,2,7,1,3,0,1,0,7,0,0,0,0,0,0,1,2,0,5,0,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1,3,1,1,0,1,0,0,1,1,0,0,0,0,0
netanyhau says he won’t give up on ‘elimination of hamas’  dw news_output.json,Y9IRBU44UOo,20240604,590,0,8,4,5,1,0,0,0,1,2,0,0,6,0,5,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no access and no protection is the truth getting out of gaza  dw news_output.json,iqYrBfL8EVc,20231102,1511,0,12,11,1,11,0,0,0,1,0,2,1,5,2,0,0,1,0,0,0,0,0,5,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
no clear post-war plan for gaza as israel ramps up its ground offensive  dw news_output.json,3gOewqYeXK0,20240513,2566,0,29,28,10,7,0,0,1,1,3,24,2,18,0,0,0,1,2,0,2,4,8,2,0,2,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,1,1,3,1,0,2,13,2,0,2,0,0,0,0,0,0,0,0,0
no end to civilian suffering as gaza fighting intensifies  dw news_output.json,-i_SaSg-hPg,20240519,857,0,7,10,2,2,0,0,7,0,0,0,1,3,2,0,0,3,1,1,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"only two-state solution will bring peace, says swedish fm  conflict zone_output.json",IKETzTQimwI,20231025,4784,0,9,9,9,10,1,2,11,4,12,2,8,0,11,1,0,0,0,0,1,16,7,1,0,2,1,9,0,0,1,0,8,3,1,2,3,0,0,0,0,2,2,1,0,4,0,0,0,0,3,0,0,1,0,0,0,0,2,1,1,0,0,4,0,0,4,0,0,0,1,0,0,2,0,0,0,0
open arms relief vessel expected to leave cyprus  dw news_output.json,8_RWto93dRU,20240310,788,0,3,8,0,0,0,0,7,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
